,Age,Gender,PC+TV on weekdays,PC+TV on weekends,ScreenTime,Screen_time_exposure,Exercise
9228,58.0,Female,2.0,3.0,2.2857142857142856,Low,2.0
9229,20.0,Female,3.0,4.0,3.2857142857142856,High,1.0
9230,21.0,Female,3.0,2.0,2.7142857142857144,High,3.0
9231,27.0,Male,3.0,3.0,3.0,High,3.0
9232,56.0,Male,2.0,4.0,2.571428571428571,High,1.0
9233,32.0,Female,3.0,10.0,5.0,High,3.0
9234,12.0,Male,3.0,3.0,3.0,High,3.0
9235,58.0,Male,1.0,3.0,1.5714285714285714,Low,1.0
9236,21.0,Female,3.0,5.0,3.571428571428571,High,2.0
9237,42.0,Male,1.0,5.0,2.142857142857143,Low,2.0
9238,33.0,Female,4.0,10.0,5.7142857142857135,High,3.0
9239,16.0,Female,1.0,10.0,3.571428571428571,High,1.0
9240,38.0,Female,1.0,8.0,3.0,High,2.0
9241,70.0,Female,3.0,7.0,4.142857142857142,High,3.0
9242,11.0,Male,4.0,2.0,3.428571428571429,High,2.0
9243,47.0,Male,1.0,5.0,2.142857142857143,Low,3.0
9244,31.0,Female,4.0,3.0,3.7142857142857144,High,1.0
9245,16.0,Male,4.0,10.0,5.7142857142857135,High,2.0
9246,61.0,Male,3.0,8.0,4.428571428571429,High,3.0
9247,7.0,Male,3.0,8.0,4.428571428571429,High,2.0
9248,24.0,Male,3.0,4.0,3.2857142857142856,High,3.0
9249,67.0,Female,1.0,4.0,1.8571428571428572,Low,2.0
9250,22.0,Male,1.0,6.0,2.4285714285714284,Low,2.0
9251,42.0,Female,2.0,2.0,2.0,Low,3.0
9252,43.0,Female,4.0,2.0,3.428571428571429,High,3.0
9253,35.0,Male,4.0,10.0,5.7142857142857135,High,3.0
9254,45.0,Male,1.0,8.0,3.0,High,3.0
9255,31.0,Male,1.0,8.0,3.0,High,2.0
9256,45.0,Male,2.0,6.0,3.142857142857143,High,1.0
9257,17.0,Male,4.0,3.0,3.7142857142857144,High,2.0
9258,18.0,Male,3.0,7.0,4.142857142857142,High,2.0
9259,60.0,Male,3.0,8.0,4.428571428571429,High,2.0
9260,37.0,Male,2.0,9.0,4.0,High,1.0
9261,18.0,Male,4.0,4.0,4.0,High,3.0
9262,51.0,Male,2.0,6.0,3.142857142857143,High,2.0
9263,51.0,Female,4.0,5.0,4.285714285714286,High,2.0
9264,67.0,Female,3.0,7.0,4.142857142857142,High,1.0
9265,62.0,Male,2.0,2.0,2.0,Low,1.0
9266,25.0,Female,1.0,8.0,3.0,High,1.0
9267,23.0,Female,1.0,6.0,2.4285714285714284,Low,2.0
9268,38.0,Male,4.0,9.0,5.428571428571429,High,3.0
9269,64.0,Female,4.0,7.0,4.857142857142858,High,2.0
9270,12.0,Female,4.0,8.0,5.142857142857142,High,3.0
9271,25.0,Male,2.0,5.0,2.8571428571428568,High,1.0
9272,6.0,Female,4.0,10.0,5.7142857142857135,High,1.0
9273,63.0,Male,2.0,3.0,2.2857142857142856,Low,2.0
9274,24.0,Male,4.0,5.0,4.285714285714286,High,1.0
9275,20.0,Female,4.0,4.0,4.0,High,2.0
9276,33.0,Male,1.0,8.0,3.0,High,1.0
9277,23.0,Female,4.0,3.0,3.7142857142857144,High,3.0
9278,20.0,Male,2.0,5.0,2.8571428571428568,High,2.0
9279,28.0,Male,2.0,3.0,2.2857142857142856,Low,3.0
9280,18.0,Female,4.0,4.0,4.0,High,1.0
9281,41.0,Male,1.0,6.0,2.4285714285714284,Low,2.0
9282,51.0,Male,1.0,5.0,2.142857142857143,Low,3.0
9283,21.0,Male,3.0,7.0,4.142857142857142,High,1.0
9284,21.0,Female,3.0,5.0,3.571428571428571,High,2.0
9285,65.0,Female,4.0,8.0,5.142857142857142,High,3.0
9286,18.0,Male,4.0,4.0,4.0,High,1.0
9287,31.0,Male,2.0,6.0,3.142857142857143,High,2.0
9288,62.0,Male,1.0,5.0,2.142857142857143,Low,3.0
9289,16.0,Female,2.0,8.0,3.7142857142857144,High,1.0
9290,26.0,Female,3.0,9.0,4.7142857142857135,High,2.0
9291,43.0,Male,1.0,8.0,3.0,High,3.0
9292,51.0,Female,2.0,8.0,3.7142857142857144,High,1.0
9293,19.0,Female,2.0,8.0,3.7142857142857144,High,3.0
9294,17.0,Male,4.0,6.0,4.571428571428571,High,3.0
9295,25.0,Male,2.0,3.0,2.2857142857142856,Low,3.0
9296,14.0,Female,3.0,6.0,3.8571428571428568,High,3.0
9297,69.0,Male,4.0,9.0,5.428571428571429,High,1.0
9298,50.0,Male,3.0,6.0,3.8571428571428568,High,3.0
9299,38.0,Male,1.0,4.0,1.8571428571428572,Low,2.0
9300,11.0,Male,3.0,4.0,3.2857142857142856,High,2.0
9301,64.0,Female,2.0,9.0,4.0,High,1.0
9302,68.0,Female,4.0,6.0,4.571428571428571,High,2.0
9303,66.0,Male,3.0,7.0,4.142857142857142,High,2.0
9304,8.0,Female,1.0,6.0,2.4285714285714284,Low,2.0
9305,21.0,Male,3.0,9.0,4.7142857142857135,High,1.0
9306,35.0,Female,4.0,4.0,4.0,High,1.0
9307,28.0,Male,2.0,10.0,4.285714285714286,High,3.0
9308,68.0,Male,4.0,3.0,3.7142857142857144,High,3.0
9309,68.0,Female,4.0,10.0,5.7142857142857135,High,2.0
9310,57.0,Male,4.0,10.0,5.7142857142857135,High,3.0
9311,42.0,Male,1.0,9.0,3.2857142857142856,High,1.0
9312,14.0,Female,2.0,5.0,2.8571428571428568,High,2.0
9313,33.0,Male,4.0,6.0,4.571428571428571,High,1.0
9314,24.0,Female,1.0,10.0,3.571428571428571,High,1.0
9315,8.0,Male,1.0,8.0,3.0,High,3.0
9316,51.0,Male,2.0,6.0,3.142857142857143,High,3.0
9317,62.0,Female,2.0,2.0,2.0,Low,3.0
9318,67.0,Male,1.0,6.0,2.4285714285714284,Low,3.0
9319,65.0,Female,4.0,4.0,4.0,High,3.0
9320,29.0,Female,2.0,10.0,4.285714285714286,High,1.0
9321,48.0,Male,2.0,2.0,2.0,Low,2.0
9322,30.0,Male,4.0,10.0,5.7142857142857135,High,1.0
9323,11.0,Male,1.0,5.0,2.142857142857143,Low,1.0
9324,36.0,Male,2.0,6.0,3.142857142857143,High,3.0
9325,19.0,Male,3.0,5.0,3.571428571428571,High,2.0
9326,12.0,Male,4.0,9.0,5.428571428571429,High,3.0
9327,54.0,Female,1.0,10.0,3.571428571428571,High,2.0
9328,19.0,Male,4.0,2.0,3.428571428571429,High,3.0
9329,43.0,Female,1.0,8.0,3.0,High,1.0
9330,36.0,Male,1.0,4.0,1.8571428571428572,Low,2.0
9331,67.0,Female,2.0,9.0,4.0,High,1.0
9332,42.0,Female,2.0,5.0,2.8571428571428568,High,3.0
9333,46.0,Male,1.0,4.0,1.8571428571428572,Low,2.0
9334,41.0,Male,3.0,6.0,3.8571428571428568,High,2.0
9335,11.0,Male,1.0,7.0,2.7142857142857144,High,1.0
9336,38.0,Female,4.0,7.0,4.857142857142858,High,3.0
9337,53.0,Male,1.0,5.0,2.142857142857143,Low,3.0
9338,28.0,Female,3.0,6.0,3.8571428571428568,High,3.0
9339,58.0,Female,4.0,5.0,4.285714285714286,High,2.0
9340,51.0,Female,1.0,5.0,2.142857142857143,Low,3.0
9341,65.0,Female,2.0,7.0,3.428571428571429,High,3.0
9342,20.0,Female,3.0,10.0,5.0,High,2.0
9343,20.0,Female,3.0,7.0,4.142857142857142,High,3.0
9344,15.0,Female,1.0,2.0,1.2857142857142856,Low,2.0
9345,49.0,Male,3.0,6.0,3.8571428571428568,High,2.0
9346,39.0,Female,4.0,8.0,5.142857142857142,High,3.0
9347,29.0,Male,4.0,2.0,3.428571428571429,High,3.0
9348,35.0,Male,4.0,2.0,3.428571428571429,High,3.0
9349,10.0,Male,1.0,7.0,2.7142857142857144,High,2.0
9350,11.0,Female,2.0,8.0,3.7142857142857144,High,1.0
9351,45.0,Female,3.0,3.0,3.0,High,1.0
9352,19.0,Female,1.0,5.0,2.142857142857143,Low,2.0
9353,31.0,Male,1.0,4.0,1.8571428571428572,Low,1.0
9354,67.0,Female,2.0,9.0,4.0,High,3.0
9355,55.0,Female,3.0,7.0,4.142857142857142,High,2.0
9356,56.0,Female,3.0,5.0,3.571428571428571,High,2.0
9357,40.0,Female,1.0,8.0,3.0,High,1.0
9358,68.0,Female,1.0,2.0,1.2857142857142856,Low,3.0
9359,61.0,Female,3.0,7.0,4.142857142857142,High,3.0
9360,31.0,Female,3.0,10.0,5.0,High,3.0
9361,34.0,Female,4.0,7.0,4.857142857142858,High,1.0
9362,29.0,Female,4.0,3.0,3.7142857142857144,High,2.0
9363,44.0,Male,3.0,9.0,4.7142857142857135,High,1.0
9364,57.0,Female,3.0,8.0,4.428571428571429,High,1.0
9365,41.0,Female,4.0,4.0,4.0,High,1.0
9366,50.0,Male,4.0,6.0,4.571428571428571,High,2.0
9367,7.0,Female,1.0,6.0,2.4285714285714284,Low,1.0
9368,57.0,Female,2.0,8.0,3.7142857142857144,High,1.0
9369,67.0,Female,2.0,9.0,4.0,High,1.0
9370,16.0,Male,4.0,5.0,4.285714285714286,High,3.0
9371,53.0,Female,3.0,2.0,2.7142857142857144,High,3.0
9372,43.0,Male,4.0,8.0,5.142857142857142,High,3.0
9373,70.0,Male,1.0,7.0,2.7142857142857144,High,3.0
9374,64.0,Male,3.0,2.0,2.7142857142857144,High,1.0
9375,39.0,Male,4.0,4.0,4.0,High,3.0
9376,37.0,Male,4.0,4.0,4.0,High,1.0
9377,26.0,Male,1.0,2.0,1.2857142857142856,Low,3.0
9378,63.0,Male,1.0,7.0,2.7142857142857144,High,2.0
9379,64.0,Male,2.0,2.0,2.0,Low,1.0
9380,19.0,Female,4.0,8.0,5.142857142857142,High,2.0
9381,45.0,Female,3.0,9.0,4.7142857142857135,High,1.0
9382,57.0,Female,1.0,10.0,3.571428571428571,High,2.0
9383,22.0,Female,4.0,9.0,5.428571428571429,High,1.0
9384,61.0,Male,1.0,3.0,1.5714285714285714,Low,2.0
9385,53.0,Female,3.0,9.0,4.7142857142857135,High,1.0
9386,57.0,Female,1.0,6.0,2.4285714285714284,Low,3.0
9387,54.0,Male,4.0,7.0,4.857142857142858,High,3.0
9388,65.0,Female,4.0,2.0,3.428571428571429,High,3.0
9389,12.0,Female,4.0,10.0,5.7142857142857135,High,1.0
9390,34.0,Female,3.0,4.0,3.2857142857142856,High,1.0
9391,29.0,Female,4.0,3.0,3.7142857142857144,High,3.0
9392,45.0,Female,2.0,10.0,4.285714285714286,High,1.0
9393,56.0,Male,2.0,3.0,2.2857142857142856,Low,1.0
9394,41.0,Female,2.0,10.0,4.285714285714286,High,1.0
9395,61.0,Female,2.0,3.0,2.2857142857142856,Low,2.0
9396,16.0,Female,2.0,7.0,3.428571428571429,High,1.0
9397,54.0,Female,1.0,8.0,3.0,High,1.0
9398,19.0,Female,2.0,7.0,3.428571428571429,High,1.0
9399,46.0,Female,4.0,7.0,4.857142857142858,High,2.0
9400,70.0,Male,4.0,6.0,4.571428571428571,High,2.0
9401,50.0,Female,2.0,2.0,2.0,Low,1.0
9402,65.0,Male,2.0,9.0,4.0,High,1.0
9403,52.0,Female,4.0,4.0,4.0,High,1.0
9404,37.0,Female,1.0,8.0,3.0,High,2.0
9405,56.0,Female,2.0,4.0,2.571428571428571,High,3.0
9406,17.0,Female,4.0,6.0,4.571428571428571,High,3.0
9407,34.0,Male,3.0,10.0,5.0,High,2.0
9408,26.0,Female,1.0,6.0,2.4285714285714284,Low,1.0
9409,34.0,Female,3.0,3.0,3.0,High,2.0
9410,62.0,Female,3.0,3.0,3.0,High,2.0
9411,62.0,Male,3.0,5.0,3.571428571428571,High,1.0
9412,43.0,Female,3.0,8.0,4.428571428571429,High,3.0
9413,50.0,Female,2.0,8.0,3.7142857142857144,High,1.0
9414,11.0,Female,4.0,4.0,4.0,High,1.0
9415,27.0,Male,4.0,8.0,5.142857142857142,High,3.0
9416,68.0,Male,3.0,8.0,4.428571428571429,High,3.0
9417,28.0,Male,4.0,4.0,4.0,High,1.0
9418,55.0,Male,4.0,2.0,3.428571428571429,High,1.0
9419,65.0,Female,2.0,8.0,3.7142857142857144,High,1.0
9420,35.0,Female,3.0,5.0,3.571428571428571,High,2.0
9421,17.0,Female,1.0,4.0,1.8571428571428572,Low,2.0
9422,15.0,Male,1.0,6.0,2.4285714285714284,Low,2.0
9423,35.0,Male,3.0,2.0,2.7142857142857144,High,3.0
9424,63.0,Female,1.0,2.0,1.2857142857142856,Low,3.0
9425,22.0,Female,3.0,5.0,3.571428571428571,High,3.0
9426,18.0,Female,1.0,4.0,1.8571428571428572,Low,3.0
9427,20.0,Male,1.0,8.0,3.0,High,2.0
9428,36.0,Female,3.0,7.0,4.142857142857142,High,1.0
9429,56.0,Male,2.0,2.0,2.0,Low,1.0
9430,65.0,Female,1.0,5.0,2.142857142857143,Low,2.0
9431,57.0,Female,3.0,5.0,3.571428571428571,High,2.0
9432,43.0,Female,3.0,7.0,4.142857142857142,High,1.0
9433,65.0,Male,4.0,9.0,5.428571428571429,High,2.0
9434,25.0,Male,3.0,3.0,3.0,High,1.0
9435,63.0,Male,1.0,6.0,2.4285714285714284,Low,1.0
9436,64.0,Male,1.0,9.0,3.2857142857142856,High,3.0
9437,62.0,Female,2.0,10.0,4.285714285714286,High,3.0
9438,6.0,Female,3.0,6.0,3.8571428571428568,High,2.0
9439,55.0,Male,1.0,8.0,3.0,High,1.0
9440,41.0,Male,2.0,2.0,2.0,Low,3.0
9441,69.0,Male,1.0,3.0,1.5714285714285714,Low,3.0
9442,54.0,Male,3.0,9.0,4.7142857142857135,High,1.0
9443,40.0,Male,4.0,9.0,5.428571428571429,High,3.0
9444,15.0,Male,2.0,6.0,3.142857142857143,High,2.0
9445,51.0,Female,4.0,10.0,5.7142857142857135,High,3.0
9446,61.0,Male,2.0,7.0,3.428571428571429,High,3.0
9447,49.0,Male,1.0,5.0,2.142857142857143,Low,3.0
9448,39.0,Male,4.0,9.0,5.428571428571429,High,3.0
9449,55.0,Female,3.0,7.0,4.142857142857142,High,3.0
9450,54.0,Female,2.0,10.0,4.285714285714286,High,1.0
9451,38.0,Male,1.0,3.0,1.5714285714285714,Low,3.0
9452,20.0,Male,4.0,7.0,4.857142857142858,High,1.0
9453,59.0,Male,4.0,6.0,4.571428571428571,High,1.0
9454,68.0,Female,3.0,9.0,4.7142857142857135,High,2.0
9455,53.0,Male,4.0,3.0,3.7142857142857144,High,2.0
9456,58.0,Male,4.0,9.0,5.428571428571429,High,2.0
9457,55.0,Male,3.0,3.0,3.0,High,2.0
9458,13.0,Female,3.0,9.0,4.7142857142857135,High,2.0
9459,51.0,Male,2.0,5.0,2.8571428571428568,High,1.0
9460,62.0,Male,1.0,3.0,1.5714285714285714,Low,3.0
9461,33.0,Female,3.0,6.0,3.8571428571428568,High,2.0
9462,24.0,Male,4.0,2.0,3.428571428571429,High,2.0
9463,35.0,Male,3.0,8.0,4.428571428571429,High,1.0
9464,24.0,Male,4.0,9.0,5.428571428571429,High,3.0
9465,21.0,Male,1.0,9.0,3.2857142857142856,High,3.0
9466,23.0,Male,4.0,9.0,5.428571428571429,High,1.0
9467,20.0,Male,1.0,10.0,3.571428571428571,High,2.0
9468,41.0,Female,4.0,4.0,4.0,High,1.0
9469,8.0,Female,2.0,7.0,3.428571428571429,High,1.0
9470,24.0,Female,1.0,2.0,1.2857142857142856,Low,1.0
9471,11.0,Female,1.0,6.0,2.4285714285714284,Low,2.0
9472,40.0,Female,1.0,3.0,1.5714285714285714,Low,3.0
9473,52.0,Male,1.0,7.0,2.7142857142857144,High,2.0
9474,31.0,Male,4.0,4.0,4.0,High,2.0
9475,34.0,Female,2.0,10.0,4.285714285714286,High,2.0
9476,66.0,Male,3.0,3.0,3.0,High,1.0
9477,17.0,Male,1.0,2.0,1.2857142857142856,Low,2.0
9478,35.0,Male,3.0,4.0,3.2857142857142856,High,2.0
9479,27.0,Male,3.0,2.0,2.7142857142857144,High,3.0
9480,24.0,Female,3.0,7.0,4.142857142857142,High,1.0
9481,11.0,Female,3.0,3.0,3.0,High,2.0
9482,27.0,Female,2.0,3.0,2.2857142857142856,Low,3.0
9483,51.0,Female,4.0,4.0,4.0,High,3.0
9484,43.0,Female,1.0,6.0,2.4285714285714284,Low,3.0
9485,66.0,Male,3.0,9.0,4.7142857142857135,High,3.0
9486,36.0,Male,3.0,8.0,4.428571428571429,High,2.0
9487,23.0,Male,1.0,8.0,3.0,High,3.0
9488,45.0,Male,3.0,4.0,3.2857142857142856,High,1.0
9489,48.0,Male,4.0,7.0,4.857142857142858,High,1.0
9490,48.0,Female,1.0,7.0,2.7142857142857144,High,3.0
9491,26.0,Male,2.0,3.0,2.2857142857142856,Low,3.0
9492,67.0,Male,3.0,3.0,3.0,High,1.0
9493,29.0,Female,4.0,9.0,5.428571428571429,High,1.0
9494,70.0,Male,4.0,6.0,4.571428571428571,High,1.0
9495,43.0,Female,4.0,3.0,3.7142857142857144,High,1.0
9496,14.0,Female,2.0,5.0,2.8571428571428568,High,1.0
9497,30.0,Male,2.0,6.0,3.142857142857143,High,1.0
9498,20.0,Female,1.0,4.0,1.8571428571428572,Low,1.0
9499,52.0,Male,3.0,6.0,3.8571428571428568,High,1.0
9500,67.0,Female,4.0,4.0,4.0,High,1.0
9501,22.0,Male,4.0,7.0,4.857142857142858,High,1.0
9502,41.0,Female,2.0,7.0,3.428571428571429,High,2.0
9503,25.0,Male,2.0,7.0,3.428571428571429,High,3.0
9504,58.0,Male,3.0,10.0,5.0,High,2.0
9505,36.0,Male,2.0,9.0,4.0,High,1.0
9506,19.0,Male,3.0,10.0,5.0,High,2.0
9507,47.0,Female,3.0,6.0,3.8571428571428568,High,1.0
9508,66.0,Female,1.0,6.0,2.4285714285714284,Low,3.0
9509,55.0,Female,3.0,10.0,5.0,High,2.0
9510,15.0,Male,3.0,10.0,5.0,High,1.0
9511,48.0,Male,3.0,7.0,4.142857142857142,High,1.0
9512,29.0,Male,4.0,6.0,4.571428571428571,High,3.0
9513,40.0,Male,2.0,8.0,3.7142857142857144,High,1.0
9514,41.0,Female,4.0,9.0,5.428571428571429,High,1.0
9515,42.0,Female,3.0,5.0,3.571428571428571,High,1.0
9516,61.0,Male,1.0,10.0,3.571428571428571,High,3.0
9517,18.0,Female,1.0,8.0,3.0,High,2.0
9518,15.0,Female,4.0,8.0,5.142857142857142,High,2.0
9519,31.0,Female,3.0,9.0,4.7142857142857135,High,3.0
9520,27.0,Male,1.0,3.0,1.5714285714285714,Low,3.0
9521,19.0,Female,2.0,3.0,2.2857142857142856,Low,3.0
9522,52.0,Male,2.0,4.0,2.571428571428571,High,3.0
9523,52.0,Female,3.0,7.0,4.142857142857142,High,1.0
9524,21.0,Male,4.0,6.0,4.571428571428571,High,1.0
9525,57.0,Male,4.0,9.0,5.428571428571429,High,2.0
9526,52.0,Male,4.0,10.0,5.7142857142857135,High,2.0
9527,14.0,Female,4.0,7.0,4.857142857142858,High,2.0
9528,63.0,Female,2.0,3.0,2.2857142857142856,Low,3.0
9529,53.0,Male,2.0,4.0,2.571428571428571,High,3.0
9530,28.0,Female,2.0,5.0,2.8571428571428568,High,3.0
9531,7.0,Female,4.0,6.0,4.571428571428571,High,1.0
9532,8.0,Female,3.0,4.0,3.2857142857142856,High,1.0
9533,17.0,Male,4.0,4.0,4.0,High,3.0
9534,23.0,Female,2.0,7.0,3.428571428571429,High,2.0
9535,45.0,Male,2.0,8.0,3.7142857142857144,High,2.0
9536,26.0,Female,2.0,4.0,2.571428571428571,High,3.0
9537,64.0,Male,1.0,6.0,2.4285714285714284,Low,1.0
9538,21.0,Female,3.0,2.0,2.7142857142857144,High,1.0
9539,15.0,Male,4.0,7.0,4.857142857142858,High,2.0
9540,56.0,Female,2.0,4.0,2.571428571428571,High,2.0
9541,31.0,Male,1.0,2.0,1.2857142857142856,Low,2.0
9542,58.0,Male,2.0,10.0,4.285714285714286,High,1.0
9543,14.0,Female,2.0,10.0,4.285714285714286,High,2.0
9544,46.0,Female,1.0,6.0,2.4285714285714284,Low,1.0
9545,34.0,Female,3.0,3.0,3.0,High,1.0
9546,47.0,Female,2.0,2.0,2.0,Low,1.0
9547,40.0,Male,3.0,2.0,2.7142857142857144,High,1.0
9548,59.0,Female,3.0,9.0,4.7142857142857135,High,1.0
9549,29.0,Female,3.0,10.0,5.0,High,3.0
9550,14.0,Female,3.0,5.0,3.571428571428571,High,1.0
9551,36.0,Male,2.0,4.0,2.571428571428571,High,1.0
9552,41.0,Female,4.0,4.0,4.0,High,1.0
9553,42.0,Female,1.0,7.0,2.7142857142857144,High,2.0
9554,25.0,Female,4.0,4.0,4.0,High,1.0
9555,68.0,Female,2.0,9.0,4.0,High,3.0
9556,37.0,Female,1.0,8.0,3.0,High,3.0
9557,52.0,Male,4.0,4.0,4.0,High,1.0
9558,37.0,Female,4.0,4.0,4.0,High,1.0
9559,48.0,Male,3.0,8.0,4.428571428571429,High,2.0
9560,33.0,Male,2.0,5.0,2.8571428571428568,High,2.0
9561,54.0,Female,1.0,7.0,2.7142857142857144,High,1.0
9562,24.0,Male,3.0,7.0,4.142857142857142,High,1.0
9563,6.0,Male,2.0,8.0,3.7142857142857144,High,2.0
9564,58.0,Male,4.0,6.0,4.571428571428571,High,2.0
9565,27.0,Female,1.0,10.0,3.571428571428571,High,2.0
9566,25.0,Female,4.0,6.0,4.571428571428571,High,1.0
9567,65.0,Female,3.0,3.0,3.0,High,2.0
9568,55.0,Female,4.0,7.0,4.857142857142858,High,1.0
9569,18.0,Female,3.0,6.0,3.8571428571428568,High,3.0
9570,31.0,Female,1.0,7.0,2.7142857142857144,High,2.0
9571,11.0,Male,4.0,9.0,5.428571428571429,High,3.0
9572,19.0,Female,4.0,9.0,5.428571428571429,High,2.0
9573,10.0,Female,2.0,5.0,2.8571428571428568,High,3.0
9574,7.0,Male,2.0,7.0,3.428571428571429,High,3.0
9575,44.0,Male,3.0,2.0,2.7142857142857144,High,1.0
9576,44.0,Male,3.0,9.0,4.7142857142857135,High,1.0
9577,65.0,Female,3.0,2.0,2.7142857142857144,High,1.0
9578,59.0,Female,1.0,4.0,1.8571428571428572,Low,3.0
9579,64.0,Female,4.0,2.0,3.428571428571429,High,1.0
9580,21.0,Male,2.0,7.0,3.428571428571429,High,2.0
9581,64.0,Female,1.0,9.0,3.2857142857142856,High,1.0
9582,68.0,Female,3.0,4.0,3.2857142857142856,High,3.0
9583,9.0,Male,3.0,6.0,3.8571428571428568,High,1.0
9584,10.0,Female,2.0,10.0,4.285714285714286,High,3.0
9585,31.0,Male,1.0,7.0,2.7142857142857144,High,2.0
9586,56.0,Male,4.0,9.0,5.428571428571429,High,3.0
9587,66.0,Male,1.0,10.0,3.571428571428571,High,3.0
9588,32.0,Female,1.0,10.0,3.571428571428571,High,2.0
9589,17.0,Female,2.0,3.0,2.2857142857142856,Low,3.0
9590,39.0,Male,2.0,3.0,2.2857142857142856,Low,3.0
9591,60.0,Male,1.0,10.0,3.571428571428571,High,2.0
9592,68.0,Female,3.0,3.0,3.0,High,3.0
9593,34.0,Male,1.0,9.0,3.2857142857142856,High,3.0
9594,31.0,Female,2.0,9.0,4.0,High,2.0
9595,61.0,Male,1.0,2.0,1.2857142857142856,Low,3.0
9596,46.0,Female,1.0,10.0,3.571428571428571,High,3.0
9597,63.0,Male,3.0,3.0,3.0,High,1.0
9598,65.0,Female,3.0,8.0,4.428571428571429,High,2.0
9599,31.0,Female,3.0,10.0,5.0,High,1.0
9600,35.0,Female,1.0,6.0,2.4285714285714284,Low,3.0
9601,66.0,Male,4.0,9.0,5.428571428571429,High,3.0
9602,25.0,Male,3.0,6.0,3.8571428571428568,High,1.0
9603,52.0,Male,2.0,2.0,2.0,Low,1.0
9604,19.0,Female,2.0,4.0,2.571428571428571,High,3.0
9605,11.0,Male,1.0,10.0,3.571428571428571,High,2.0
9606,31.0,Female,2.0,5.0,2.8571428571428568,High,2.0
9607,8.0,Male,1.0,6.0,2.4285714285714284,Low,2.0
9608,21.0,Male,2.0,5.0,2.8571428571428568,High,3.0
9609,54.0,Female,2.0,4.0,2.571428571428571,High,3.0
9610,59.0,Male,2.0,10.0,4.285714285714286,High,2.0
9611,40.0,Female,2.0,6.0,3.142857142857143,High,2.0
9612,49.0,Female,4.0,6.0,4.571428571428571,High,2.0
9613,39.0,Female,1.0,9.0,3.2857142857142856,High,3.0
9614,26.0,Female,4.0,6.0,4.571428571428571,High,1.0
9615,34.0,Male,1.0,6.0,2.4285714285714284,Low,1.0
9616,67.0,Female,1.0,2.0,1.2857142857142856,Low,3.0
9617,23.0,Male,2.0,5.0,2.8571428571428568,High,3.0
9618,65.0,Female,1.0,10.0,3.571428571428571,High,3.0
9619,8.0,Female,3.0,9.0,4.7142857142857135,High,1.0
9620,61.0,Female,1.0,3.0,1.5714285714285714,Low,2.0
9621,64.0,Male,2.0,6.0,3.142857142857143,High,1.0
9622,69.0,Male,2.0,10.0,4.285714285714286,High,3.0
9623,62.0,Male,1.0,10.0,3.571428571428571,High,3.0
9624,47.0,Female,3.0,8.0,4.428571428571429,High,2.0
9625,60.0,Male,1.0,2.0,1.2857142857142856,Low,3.0
9626,39.0,Male,2.0,10.0,4.285714285714286,High,2.0
9627,31.0,Male,4.0,5.0,4.285714285714286,High,2.0
9628,16.0,Male,4.0,10.0,5.7142857142857135,High,2.0
9629,11.0,Male,1.0,8.0,3.0,High,2.0
9630,15.0,Female,1.0,9.0,3.2857142857142856,High,1.0
9631,43.0,Male,4.0,9.0,5.428571428571429,High,2.0
9632,38.0,Female,3.0,10.0,5.0,High,3.0
9633,54.0,Female,4.0,3.0,3.7142857142857144,High,2.0
9634,57.0,Male,2.0,5.0,2.8571428571428568,High,3.0
9635,21.0,Female,3.0,6.0,3.8571428571428568,High,1.0
9636,62.0,Male,1.0,3.0,1.5714285714285714,Low,3.0
9637,69.0,Female,1.0,8.0,3.0,High,1.0
9638,16.0,Female,4.0,9.0,5.428571428571429,High,1.0
9639,63.0,Female,3.0,2.0,2.7142857142857144,High,1.0
9640,30.0,Female,2.0,2.0,2.0,Low,2.0
9641,40.0,Female,4.0,8.0,5.142857142857142,High,1.0
9642,31.0,Male,2.0,5.0,2.8571428571428568,High,2.0
9643,6.0,Male,4.0,8.0,5.142857142857142,High,1.0
9644,57.0,Male,4.0,2.0,3.428571428571429,High,1.0
9645,44.0,Female,4.0,5.0,4.285714285714286,High,2.0
9646,57.0,Female,4.0,7.0,4.857142857142858,High,3.0
9647,33.0,Female,3.0,8.0,4.428571428571429,High,3.0
9648,55.0,Male,4.0,9.0,5.428571428571429,High,2.0
9649,63.0,Male,2.0,8.0,3.7142857142857144,High,1.0
9650,16.0,Female,3.0,4.0,3.2857142857142856,High,1.0
9651,37.0,Female,4.0,2.0,3.428571428571429,High,2.0
9652,53.0,Male,4.0,10.0,5.7142857142857135,High,2.0
9653,33.0,Male,4.0,4.0,4.0,High,3.0
9654,64.0,Female,1.0,6.0,2.4285714285714284,Low,1.0
9655,58.0,Male,2.0,7.0,3.428571428571429,High,3.0
9656,28.0,Male,3.0,6.0,3.8571428571428568,High,3.0
9657,37.0,Male,2.0,5.0,2.8571428571428568,High,2.0
9658,51.0,Male,2.0,3.0,2.2857142857142856,Low,1.0
9659,50.0,Female,1.0,5.0,2.142857142857143,Low,1.0
9660,43.0,Male,3.0,7.0,4.142857142857142,High,1.0
9661,44.0,Female,3.0,5.0,3.571428571428571,High,1.0
9662,18.0,Male,4.0,3.0,3.7142857142857144,High,3.0
9663,9.0,Female,4.0,4.0,4.0,High,3.0
9664,16.0,Male,3.0,9.0,4.7142857142857135,High,1.0
9665,44.0,Male,1.0,4.0,1.8571428571428572,Low,3.0
